Prozess;Indexnummer;AktivitätenPos;Aktivitätenart;Aktivität;PlainText;Druckgruppe;Ressourcenart;Ressourcengruppe;Ressource;Formel;Rüstzeit;Zeiteinheit tr;Rüstaktivität;Stückzeit;Zeiteinheit te;Zeitmengeneinheit;Intensität;MehrMaschFaktor;ProdMengenfaktor;Menge Teillos;% Mindestmenge;Überlieferung;Unterlieferung;RückmeldeKz;Kostenartengruppe;Lohnart;# Rückmeldescheine;# Lohnscheine;Prüfplan;NCProgrammNr;Aktivitätenklasse;Teil;Lieferant;Listenpreis;Preis;wertm R/Z;wertm R/Z 2;% R/Z;% R/Z 2;% R/Z 3;Mengenfaktor;Lieferzeit;ZE Lieferzeit;Lieferzeit/ZME;ZME/LZ;KonsigLagerort;Zeit;Zeiteinheit;Decimal1;Decimal2;Decimal3;Decimal 21;Decimal 22;Integer1;Integer2;Integer3;Integer4;Integer5;character1;character2;character3;character4;character5;character6;character7;character8;character9;character10;Prüfungszeitpunkt;Prüfungsart;Termine disporel;Gewicht FremdAkt;VerpVor FremdAkt;Füllmenge FremdAkt;Herkunft stat WaNr;stat Warennummer;Faktor LME-BME;Unterbrechungen;unterbrechbar;Zeitraum;Zeiteinheit ZR;minimaler Abstand;ZE Zwischenzeit;RepRes Line;VerpVor ProdAkt;Füllmenge ProdAkt;Gewicht ProdAkt;Stillstand;Checkliste;Erfassungspflicht
;;0;0;;?;;0;no;;0;0;1;no;0;1;0;1;100;1;0;0;100;100;0;;;1;1;;;;;0;yes;0;0;0;0;0;0;1;0;4;0;0;?;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;None;LotSize;no;0;;0;1;;1;1;no;0;1;0;1;0;;0;0;no;;no
Column;Column Name;Description / Remark;Location in proALPHA;Data Type;Format
20;ProdMengenfaktor;Proportional Work Order Quantity per Operation;PMM_Operation.ProdQuantityFactor;DECIMAL;zzz,zz9.9999999;
21;Menge Teillos;Quantity Sublot;PMM_Operation.QuantitySublot;INTEGER;zzz,zz9;
22;% Mindestmenge;Minimum Quantity;PMM_Operation.MinQuantity;DECIMAL;zz9%;
23;Überlieferung;Excess Delivery;PMM_Operation.ExcessDelivery;DECIMAL;zz9%;
24;Unterlieferung;Shortage Delivery;PMM_Operation.ShortDelivery;DECIMAL;zz9%;
25;RückmeldeKz;Data Entry ID;PMM_Operation.DataEntryID;INTEGER;z9;
26;Kostenartengruppe;Cost Item Group;PMM_Operation.CostItemGroup;CHARACTER;x(6);
27;Lohnart;Labor Category;PMM_Operation.LaborCategory;CHARACTER;x(3);
28;# Rückmeldescheine;Number of Prints Data Entry Tag;PMM_Operation.NoOfDataEntryTags;INTEGER;zz9;
29;# Lohnscheine;Number of Prints Time Ticket;PMM_Operation.NoOfTimeTickets;INTEGER;zz9;
30;Prüfplan;Testing Plan;PMM_Operation.InspectionStandard;CHARACTER;x(20);
31;NCProgrammNr;NC Program Number;PMM_Operation.NcProgramNumber;CHARACTER;x(20);
32;Aktivitätenklasse;Operation Class;PMM_Operation.OperationClass;CHARACTER;x(20);
33;Teil;Part;PMM_Operation.PartExternalOrder;CHARACTER;x(20);
34;Lieferant;Supplier;PMM_Operation.Supplier;INTEGER;zzzzzzzz;
35;Listenpreis;List Price;PMM_Operation.ListPrice;LOGICAL;ja/nein;
36;Preis;Price;PMM_Operation.SupplierPrice;DECIMAL;z,zzz,zz9.99;
37;wertm R/Z;Value Discount/Surcharge 1;PMM_Operation.SupplierValue_DS_1;DECIMAL;z,zzz,zz9.99-;
38;wertm R/Z 2;Value Discount/Surcharge 2;PMM_Operation.SupplierValue_DS_2;DECIMAL;z,zzz,zz9.99-;
39;% R/Z;Percentage Discount/Surcharge 1;PMM_Operation.SupplierPerc_DS_1;DECIMAL;-z9.99%;
40;% R/Z 2;Percentage Discount/Surcharge 2;PMM_Operation.SupplierPerc_DS_2;DECIMAL;-z9.99%;
41;% R/Z 3;Percentage Discount/Surcharge 3;PMM_Operation.SupplierPerc_DS_3;DECIMAL;-z9.99%;
42;Mengenfaktor;Storage Units of Measure per Order Unit of Measure;PMM_Operation.QuantityFactor;DECIMAL;zzz,zz9.9999999;
43;Lieferzeit;Delivery Time;PMM_Operation.DeliveryTime;DECIMAL;zzz,zz9.99;
44;ZE Lieferzeit;Time Unit Delivery Time;PMM_Operation.DeliveryTimeUnit;CHARACTER;9;
45;Lieferzeit/ZME;Delivery Time per Time Unit of Measure;PMM_Operation.DeliveryTimeQuantityUnit;DECIMAL;zzz,zz9.99;
46;ZME/LZ;Time Unit of Measure Delivery Time;PMM_Operation.TimeUoMDeliveryTime;INTEGER;zz9;
47;KonsigLagerort;Consignment Area;PMM_Operation.ConsignmentArea;INTEGER;zzzzzzz9;
48;Zeit;Cycle Time;PMM_Operation.CycleTime;DECIMAL;zzz,zz9.99;
49;Zeiteinheit;Time Unit Cycle Time;PMM_Operation.CycleTimeUnit;CHARACTER;9;
50;Decimal1;Formula Element Type Decimal1;PMM_Operation.FormulaDec1;DECIMAL;->>,>>9.99;
51;Decimal2;Formula Element Type Decimal2;PMM_Operation.FormulaDec1;DECIMAL;->>,>>9.99;
52;Decimal3;Formula Element Type Decimal3;PMM_Operation.FormulaDec1;DECIMAL;->>,>>9.99;
53;Decimal 21;Formula Element Type Decimal1;PMM_Operation.FormulaDec2;DECIMAL;->>,>>9.999;
54;Decimal 22;Formula Element Type Decimal2;PMM_Operation.FormulaDec2;DECIMAL;->>,>>9.999;
55;Integer1;Formula Element Type Integer1;PMM_Operation.FormulaInt;INTEGER;->,>>>,>>9;
56;Integer2;Formula Element Type Integer2;PMM_Operation.FormulaInt;INTEGER;->,>>>,>>9;
57;Integer3;Formula Element Type Integer3;PMM_Operation.FormulaInt;INTEGER;->,>>>,>>9;
58;Integer4;Formula Element Type Integer4;PMM_Operation.FormulaInt;INTEGER;->,>>>,>>9;
59;Integer5;Formula Element Type Integer5;PMM_Operation.FormulaInt;INTEGER;->,>>>,>>9;
60;character1;Formel-PKS1;PMM_Operation.FormulaPCS;CHARACTER;x(60);
61;character2;Formel-PKS2;PMM_Operation.FormulaPCS;CHARACTER;x(60);
62;character3;Formel-PKS3;PMM_Operation.FormulaPCS;CHARACTER;x(60);
63;character4;Formel-PKS4;PMM_Operation.FormulaPCS;CHARACTER;x(60);
64;character5;Formel-PKS5;PMM_Operation.FormulaPCS;CHARACTER;x(60);
65;character6;Formel-PKS6;PMM_Operation.FormulaPCS;CHARACTER;x(60);
66;character7;Formel-PKS7;PMM_Operation.FormulaPCS;CHARACTER;x(60);
67;character8;Formel-PKS8;PMM_Operation.FormulaPCS;CHARACTER;x(60);
68;character9;Formel-PKS9;PMM_Operation.FormulaPCS;CHARACTER;x(60);
69;character10;Formel-PKS10;PMM_Operation.FormulaPCS;CHARACTER;x(60);
70;Prüfungszeitpunkt;Time of Check;PMM_Operation.CheckTimeQM;CHARACTER;x(20);
71;Prüfungsart;Type of Check;PMM_Operation.CheckTypeQM;CHARACTER;x(20);
72;Termine disporel;Dates Relevant to MRP;PMM_Operation.UsedForWOCovDate;LOGICAL;ja/nein;
73;Gewicht FremdAkt;Weight;PMM_Operation.Weight;DECIMAL;zzz,zz9.9999;
74;VerpVor FremdAkt;Packaging Instruction External Service Operation;PMM_Operation.PackInstructExt;CHARACTER;x(20);
75;Füllmenge FremdAkt;Fill Quantity Packaging Material External Service Operation;PMM_Operation.FillQuantityExt;DECIMAL;zzz,zzz,zz9.999;
76;Herkunft stat WaNr;Origin Commodity Code;PMM_Operation.CustomsTariffOrigin;INTEGER;9;
77;stat Warennummer;Commodity Code;SBM_CustomsTariffNo.SBM_CustomsTariffNo_ID;CHARACTER;x(20);
78;Faktor LME-BME;Storage Units of Measure per Special Unit of Measure;PMM_Operation.SQUnitFactor;DECIMAL;z,zz9.9999;
79;Unterbrechungen;Number of Interruptions;PMM_Operation.NoOfInterruptions;INTEGER;zz9;
80;unterbrechbar;Interruptible;PMM_Operation.Interruptable;LOGICAL;ja/nein;
81;Zeitraum;Period in Days;PMM_Operation.TimePeriod;DECIMAL;zzz,zz9.99;
82;Zeiteinheit ZR;Period Time Unit;PMM_Operation.TimeUnitPeriod;CHARACTER;9;
83;minimaler Abstand;Min Interval Time;PMM_Operation.MinIntermedTime;DECIMAL;zzz,zz9.99;
84;ZE Zwischenzeit;Time Unit Intermediate Time;PMM_Operation.TimeUnitIntermedTime;CHARACTER;9;
85;RepRes Line;Resource Line;PMM_OperationRes.ResourcePosition;INTEGER;zzz9;
86;VerpVor ProdAkt;Packaging Instruction Production Operation;PMM_Operation.PackInstructInt;CHARACTER;x(20);
87;Füllmenge ProdAkt;Fill Quantity Packaging Production Operation;PMM_Operation.FillQuantityInt;DECIMAL;zzz,zzz,zz9.999;
88;Gewicht ProdAkt;Weight per Weight Unit of Measure Production Operation;PMM_Operation.WeightInt;DECIMAL;zzz,zz9.9999;
89;Stillstand;Standstill;PMM_Operation.q_902_StandStill;LOGICAL;ja/nein;
90;Checkliste;Checklist;PMM_Operation.QPM_902_CheckList_ID;CHARACTER;x(20);
91;Erfassungspflicht;Required Entry;PMM_Operation.Q_902_isCheckMandatory;LOGICAL;ja/nein;
